# median-combination of 92 normalized COS/G130M+G160M AGN spectra
# C. Danforth Fri Jan 25 12:25:39 2013
# wavelength   normalized flux
1216.9270     0.481811
1216.9968     0.689757
1217.0666     0.855869
1217.1364     0.845394
1217.2062     0.855241
1217.2760     0.853815
1217.3458     0.889223
1217.4156     0.910168
1217.4854     0.924415
1217.5552     0.900625
1217.6250     0.901698
1217.6948     0.902515
1217.7646     0.892178
1217.8344     0.879737
1217.9042     0.897194
1217.9740     0.909137
1218.0438     0.906729
1218.1136     0.918823
1218.1834     0.909123
1218.2532     0.919536
1218.3230     0.914723
1218.3928     0.921207
1218.4626     0.943342
1218.5324     0.939901
1218.6021     0.946480
1218.6719     0.950883
1218.7417     0.969412
1218.8115     0.954224
1218.8813     0.982841
1218.9511     0.975887
1219.0209     0.989778
1219.0907     0.990051
1219.1605     0.979249
1219.2303     0.988821
1219.3001     0.989082
1219.3699     0.998992
1219.4397     0.986521
1219.5095     0.987948
1219.5793      1.00258
1219.6491     0.987412
1219.7189     0.980165
1219.7887     0.999804
1219.8585     0.984157
1219.9283     0.987936
1219.9981     0.994793
1220.0679     0.995266
1220.1377     0.987821
1220.2075     0.984323
1220.2773     0.984035
1220.3471     0.996864
1220.4169     0.986109
1220.4867     0.979461
1220.5565     0.981261
1220.6263     0.978673
1220.6961     0.978907
1220.7659     0.978131
1220.8356     0.974969
1220.9054     0.962838
1220.9752     0.976094
1221.0450     0.975383
1221.1148     0.974848
1221.1846     0.972567
1221.2544     0.978979
1221.3242     0.996103
1221.3940     0.994674
1221.4638     0.985703
1221.5336     0.983224
1221.6034     0.990929
1221.6732     0.982993
1221.7430     0.983337
1221.8128     0.989520
1221.8826     0.993255
1221.9524     0.987733
1222.0222     0.982327
1222.0920     0.980009
1222.1618     0.988097
1222.2316     0.981404
1222.3014     0.982063
1222.3712     0.983445
1222.4410     0.990165
1222.5108     0.968801
1222.5806     0.971932
1222.6504     0.972200
1222.7202     0.976729
1222.7900     0.970830
1222.8598     0.978560
1222.9296     0.980350
1222.9994     0.973654
1223.0691     0.984244
1223.1389     0.982846
1223.2087     0.988966
1223.2785     0.972238
1223.3483     0.978506
1223.4181     0.981488
1223.4879     0.980421
1223.5577     0.985410
1223.6275     0.971647
1223.6973     0.972965
1223.7671     0.982319
1223.8369     0.982579
1223.9067     0.977892
1223.9765     0.987329
1224.0463     0.990965
1224.1161     0.988566
1224.1859     0.987674
1224.2557     0.989347
1224.3255     0.985170
1224.3953     0.984966
1224.4651     0.990330
1224.5349     0.975280
1224.6047     0.982624
1224.6745     0.975430
1224.7443     0.966614
1224.8141     0.973028
1224.8839     0.977941
1224.9537     0.981297
1225.0235     0.976220
1225.0933     0.973690
1225.1631     0.971454
1225.2329     0.978125
1225.3026     0.984864
1225.3724     0.975790
1225.4422     0.974258
1225.5120     0.981242
1225.5818     0.981103
1225.6516     0.972768
1225.7214     0.967931
1225.7912     0.975781
1225.8610     0.977237
1225.9308     0.974493
1226.0006     0.988411
1226.0704     0.983893
1226.1402     0.981009
1226.2100     0.993079
1226.2798     0.998657
1226.3496     0.999171
1226.4194     0.998459
1226.4892     0.995895
1226.5590     0.988328
1226.6288     0.997106
1226.6986      1.00608
1226.7684     0.996152
1226.8382     0.996263
1226.9080     0.991759
1226.9778     0.996601
1227.0476     0.994130
1227.1174     0.993317
1227.1872     0.996386
1227.2570     0.995176
1227.3268     0.982056
1227.3966     0.989391
1227.4664     0.986453
1227.5361     0.988535
1227.6059     0.976405
1227.6757     0.975879
1227.7455     0.981286
1227.8153     0.978386
1227.8851     0.982317
1227.9549     0.984776
1228.0247     0.983834
1228.0945     0.989696
1228.1643     0.987170
1228.2341     0.990127
1228.3039     0.983087
1228.3737     0.978094
1228.4435     0.995743
1228.5133     0.989970
1228.5831     0.996005
1228.6529     0.994800
1228.7227     0.989876
1228.7925     0.990937
1228.8623      1.00359
1228.9321     0.992285
1229.0019      1.00161
1229.0717     0.999092
1229.1415     0.988860
1229.2113     0.990805
1229.2811     0.994751
1229.3509     0.995562
1229.4207     0.997377
1229.4905     0.996413
1229.5603     0.992810
1229.6301     0.983163
1229.6999     0.984969
1229.7696     0.993718
1229.8394     0.988100
1229.9092     0.988963
1229.9790     0.992508
1230.0488     0.985349
1230.1186     0.976695
1230.1884     0.977494
1230.2582     0.978914
1230.3280     0.986940
1230.3978     0.979818
1230.4676     0.978874
1230.5374     0.971314
1230.6072     0.980340
1230.6770     0.973365
1230.7468     0.975807
1230.8166     0.983664
1230.8864     0.980500
1230.9562     0.979176
1231.0260     0.971636
1231.0958     0.979748
1231.1656     0.978245
1231.2354     0.974007
1231.3052     0.980188
1231.3750     0.980192
1231.4448     0.988748
1231.5146     0.980838
1231.5844     0.978587
1231.6542     0.989344
1231.7240     0.989361
1231.7938     0.983951
1231.8636     0.973185
1231.9334     0.986082
1232.0032     0.989482
1232.0729     0.983266
1232.1427     0.983557
1232.2125     0.979194
1232.2823     0.971954
1232.3521     0.980224
1232.4219     0.978150
1232.4917     0.975111
1232.5615     0.986867
1232.6313     0.981480
1232.7011     0.975944
1232.7709     0.981322
1232.8407     0.977873
1232.9105     0.979892
1232.9803     0.984670
1233.0501     0.986324
1233.1199     0.986867
1233.1897     0.982253
1233.2595     0.981376
1233.3293     0.980537
1233.3991     0.987922
1233.4689     0.979661
1233.5387     0.978459
1233.6085     0.997791
1233.6783     0.988331
1233.7481     0.997456
1233.8179      1.00256
1233.8877      1.00543
1233.9575      1.00922
1234.0273      1.00079
1234.0971     0.994388
1234.1669     0.995883
1234.2367     0.982880
1234.3064     0.984823
1234.3762     0.985824
1234.4460     0.990668
1234.5158     0.975435
1234.5856     0.978577
1234.6554     0.985701
1234.7252     0.978118
1234.7950     0.981489
1234.8648     0.979063
1234.9346     0.988294
1235.0044     0.977842
1235.0742     0.981057
1235.1440     0.976998
1235.2138     0.976989
1235.2836     0.977844
1235.3534     0.980415
1235.4232     0.980917
1235.4930     0.988901
1235.5628     0.998936
1235.6326      1.00066
1235.7024     0.996472
1235.7722     0.993456
1235.8420     0.991732
1235.9118     0.985781
1235.9816     0.982140
1236.0514     0.986189
1236.1212     0.987367
1236.1910     0.997134
1236.2608      1.00493
1236.3306      1.00016
1236.4004     0.999867
1236.4702      1.00920
1236.5399     0.996860
1236.6097      1.00180
1236.6795     0.985363
1236.7493     0.987248
1236.8191     0.981459
1236.8889     0.983082
1236.9587     0.978769
1237.0285     0.961933
1237.0983     0.971422
1237.1681     0.982074
1237.2379     0.984719
1237.3077     0.990086
1237.3775     0.996597
1237.4473     0.999628
1237.5171     0.993001
1237.5869     0.992587
1237.6567     0.988080
1237.7265     0.992965
1237.7963     0.984984
1237.8661     0.994502
1237.9359     0.995405
1238.0057     0.987765
1238.0755     0.979911
1238.1453     0.992619
1238.2151     0.987367
1238.2849     0.981524
1238.3547     0.978565
1238.4245     0.963696
1238.4943     0.942787
1238.5641     0.937273
1238.6339     0.934890
1238.7037     0.912211
1238.7734     0.909801
1238.8432     0.921435
1238.9130     0.926396
1238.9828     0.954875
1239.0526     0.956997
1239.1224     0.970664
1239.1922     0.968186
1239.2620     0.976056
1239.3318     0.985193
1239.4016     0.980538
1239.4714     0.992792
1239.5412     0.991277
1239.6110     0.976812
1239.6808     0.964293
1239.7506     0.972447
1239.8204     0.960925
1239.8902     0.931174
1239.9600     0.940043
1240.0298     0.957184
1240.0996     0.970021
1240.1694     0.976534
1240.2392     0.971226
1240.3090     0.957529
1240.3788     0.953724
1240.4486     0.973804
1240.5184     0.984672
1240.5882     0.997633
1240.6580     0.988246
1240.7278     0.999575
1240.7976      1.00052
1240.8674      1.00643
1240.9372     0.998310
1241.0069      1.00055
1241.0767      1.00137
1241.1465     0.996754
1241.2163     0.996444
1241.2861     0.998593
1241.3559     0.997399
1241.4257     0.992207
1241.4955     0.989628
1241.5653     0.987702
1241.6351     0.987259
1241.7049     0.984980
1241.7747     0.988327
1241.8445     0.989934
1241.9143     0.986655
1241.9841     0.985257
1242.0539     0.986721
1242.1237     0.982134
1242.1935     0.987063
1242.2633     0.971488
1242.3331     0.971958
1242.4029     0.965326
1242.4727     0.958995
1242.5425     0.960505
1242.6123     0.955475
1242.6821     0.954051
1242.7519     0.951426
1242.8217     0.940951
1242.8915     0.943214
1242.9613     0.954803
1243.0311     0.963613
1243.1009     0.968362
1243.1707     0.970545
1243.2404     0.989904
1243.3102     0.990108
1243.3800      1.00132
1243.4498      1.00386
1243.5196     0.995935
1243.5894     0.990344
1243.6592     0.983829
1243.7290     0.973826
1243.7988     0.982692
1243.8686     0.984659
1243.9384     0.994237
1244.0082     0.989399
1244.0780     0.988863
1244.1478     0.985585
1244.2176     0.988352
1244.2874     0.995962
1244.3572     0.988785
1244.4270     0.987848
1244.4968     0.979082
1244.5666     0.990995
1244.6364     0.984182
1244.7062     0.983661
1244.7760     0.981806
1244.8458     0.993620
1244.9156     0.991596
1244.9854     0.997907
1245.0552     0.998169
1245.1250     0.993744
1245.1948     0.994966
1245.2646     0.998366
1245.3344     0.989995
1245.4042     0.990363
1245.4739     0.985864
1245.5437     0.989865
1245.6135     0.987729
1245.6833     0.980541
1245.7531     0.994164
1245.8229     0.981193
1245.8927     0.989478
1245.9625     0.993214
1246.0323      1.00090
1246.1021     0.999251
1246.1719     0.988147
1246.2417     0.997584
1246.3115     0.991681
1246.3813     0.982997
1246.4511     0.981733
1246.5209     0.985690
1246.5907     0.984840
1246.6605     0.989449
1246.7303     0.991102
1246.8001     0.985425
1246.8699      1.00013
1246.9397     0.996670
1247.0095     0.993600
1247.0793     0.989718
1247.1491     0.987389
1247.2189     0.998426
1247.2887     0.999366
1247.3585     0.990078
1247.4283     0.994750
1247.4981     0.995521
1247.5679     0.989514
1247.6377     0.996631
1247.7074     0.982199
1247.7772     0.994052
1247.8470     0.993005
1247.9168     0.993033
1247.9866      1.00373
1248.0564     0.995987
1248.1262     0.995586
1248.1960     0.999469
1248.2658      1.00065
1248.3356     0.993112
1248.4054     0.987335
1248.4752     0.992023
1248.5450     0.988434
1248.6148     0.992465
1248.6846     0.993707
1248.7544     0.985040
1248.8242     0.991447
1248.8940     0.993977
1248.9638     0.988465
1249.0336     0.996129
1249.1034      1.00034
1249.1732      1.00362
1249.2430     0.989584
1249.3128     0.985749
1249.3826     0.984876
1249.4524     0.988591
1249.5222     0.980560
1249.5920     0.987174
1249.6618     0.988165
1249.7316     0.993556
1249.8014     0.989992
1249.8712     0.985891
1249.9409     0.977247
1250.0107     0.974942
1250.0805     0.966810
1250.1503     0.963791
1250.2201     0.940404
1250.2899     0.905337
1250.3597     0.848458
1250.4295     0.756643
1250.4993     0.642587
1250.5691     0.613819
1250.6389     0.744387
1250.7087     0.886583
1250.7785     0.939406
1250.8483     0.959216
1250.9181     0.971650
1250.9879     0.972103
1251.0577     0.982981
1251.1275     0.979472
1251.1973     0.970360
1251.2671     0.977982
1251.3369     0.983665
1251.4067     0.989625
1251.4765     0.983184
1251.5463     0.984139
1251.6161     0.992346
1251.6859      1.00010
1251.7557     0.998850
1251.8255     0.992859
1251.8953     0.987264
1251.9651     0.994803
1252.0349     0.998641
1252.1047      1.00712
1252.1744      1.00396
1252.2442     0.998275
1252.3140     0.996593
1252.3838     0.995367
1252.4536     0.992643
1252.5234     0.990351
1252.5932     0.982413
1252.6630     0.989981
1252.7328     0.990269
1252.8026     0.985647
1252.8724     0.988618
1252.9422     0.988370
1253.0120     0.988903
1253.0818     0.985073
1253.1516     0.987429
1253.2214     0.994232
1253.2912     0.987264
1253.3610     0.986501
1253.4308     0.948303
1253.5006     0.894365
1253.5704     0.804878
1253.6402     0.652827
1253.7100     0.533587
1253.7798     0.486125
1253.8496     0.623607
1253.9194     0.834562
1253.9892     0.912241
1254.0590     0.960760
1254.1288     0.970850
1254.1986     0.972236
1254.2684     0.983456
1254.3382     0.995425
1254.4079      1.00005
1254.4777     0.991524
1254.5475     0.992668
1254.6173     0.987482
1254.6871     0.988584
1254.7569     0.995401
1254.8267     0.999051
1254.8965     0.994527
1254.9663     0.990763
1255.0361     0.989636
1255.1059     0.987606
1255.1757     0.988384
1255.2455     0.987883
1255.3153     0.997363
1255.3851      1.00000
1255.4549      1.00248
1255.5247      1.00935
1255.5945      1.00835
1255.6643      1.00293
1255.7341     0.991497
1255.8039     0.989268
1255.8737     0.990563
1255.9435     0.991072
1256.0133     0.990396
1256.0831     0.978096
1256.1529     0.970835
1256.2227     0.979907
1256.2925     0.984886
1256.3623     0.982150
1256.4321     0.992103
1256.5019     0.983457
1256.5717     0.982477
1256.6414     0.986838
1256.7112     0.991955
1256.7810     0.999112
1256.8508     0.999890
1256.9206     0.994842
1256.9904     0.995011
1257.0602     0.996342
1257.1300     0.991774
1257.1998     0.993413
1257.2696     0.984587
1257.3394      1.00028
1257.4092     0.995667
1257.4790     0.994950
1257.5488     0.996256
1257.6186     0.988045
1257.6884     0.996167
1257.7582      1.00339
1257.8280     0.997304
1257.8978      1.00433
1257.9676      1.00824
1258.0374     0.998230
1258.1072     0.984512
1258.1770     0.980693
1258.2468     0.980711
1258.3166     0.971402
1258.3864     0.982224
1258.4562     0.986807
1258.5260     0.985222
1258.5958     0.992235
1258.6656     0.980624
1258.7354     0.986995
1258.8052     0.969937
1258.8749     0.966013
1258.9447     0.969006
1259.0145     0.956980
1259.0843     0.941584
1259.1541     0.917927
1259.2239     0.832778
1259.2937     0.722315
1259.3635     0.523430
1259.4333     0.393274
1259.5031     0.401472
1259.5729     0.569939
1259.6427     0.772120
1259.7125     0.847373
1259.7823     0.879155
1259.8521     0.863267
1259.9219     0.810118
1259.9917     0.702164
1260.0615     0.474171
1260.1313     0.205204
1260.2011    0.0832477
1260.2709    0.0535041
1260.3407    0.0487952
1260.4105    0.0552208
1260.4803    0.0813397
1260.5501     0.192872
1260.6199     0.415230
1260.6897     0.608319
1260.7595     0.778466
1260.8293     0.861561
1260.8991     0.895189
1260.9689     0.930940
1261.0387     0.946279
1261.1084     0.961189
1261.1782     0.967884
1261.2480     0.973550
1261.3178     0.975737
1261.3876     0.956905
1261.4574     0.968761
1261.5272     0.964136
1261.5970     0.977221
1261.6668     0.976288
1261.7366     0.978686
1261.8064     0.983732
1261.8762     0.982997
1261.9460     0.989520
1262.0158     0.980743
1262.0856     0.990669
1262.1554      1.00051
1262.2252     0.984912
1262.2950     0.986393
1262.3648     0.997112
1262.4346     0.983809
1262.5044     0.988788
1262.5742     0.993482
1262.6440     0.997666
1262.7138     0.990564
1262.7836     0.994470
1262.8534     0.994278
1262.9232     0.987963
1262.9930     0.986793
1263.0628     0.988152
1263.1326     0.989659
1263.2024     0.990796
1263.2722     0.988944
1263.3419     0.988087
1263.4117     0.988446
1263.4815     0.986563
1263.5513     0.993708
1263.6211     0.998376
1263.6909     0.997145
1263.7607     0.997185
1263.8305     0.993345
1263.9003     0.996797
1263.9701     0.989410
1264.0399     0.997071
1264.1097     0.990998
1264.1795     0.982163
1264.2493     0.986844
1264.3191     0.983991
1264.3889     0.978436
1264.4587     0.985573
1264.5285     0.983159
1264.5983     0.978451
1264.6681     0.982781
1264.7379     0.973889
1264.8077     0.968530
1264.8775     0.975991
1264.9473     0.983434
1265.0171     0.990081
1265.0869     0.992375
1265.1567     0.981011
1265.2265     0.986713
1265.2963     0.982735
1265.3661     0.977117
1265.4359     0.976518
1265.5057     0.980503
1265.5754     0.973113
1265.6452     0.992754
1265.7150     0.983812
1265.7848     0.993106
1265.8546     0.985946
1265.9244     0.977155
1265.9942     0.984396
1266.0640     0.991553
1266.1338     0.998500
1266.2036     0.993973
1266.2734     0.998156
1266.3432      1.00215
1266.4130      1.00210
1266.4828     0.997395
1266.5526      1.00028
